institute,city,url
National Yang Ming Chiao Tung University,Hsinchu,https://www.nycu.edu.tw
National Yunlin University of Science and Technology,Yunlin,http://www.yuntech.edu.tw
Open University of Kaohsiung,Kaohsiung,http://www.ouk.edu.tw
Oriental Institute of Technology,Taipei,http://www.oit.edu.tw
Overseas Chinese University,Taichung,http://www.ocu.edu.tw
Providence University,Taichung,http://www.pu.edu.tw
Shih Chien University,Taipei,http://www.usc.edu.tw
Shih Hsin University,Taipei,http://www.shu.edu.tw
Shu-Te University,Kaohsiung,http://www.stu.edu.tw
Soochow University,Taipei,http://www.scu.edu.tw
Southern Taiwan University of Science and Technology,Yung Kang,http://www.stust.edu.tw
St. John's University,Taipei,http://sju.edu.tw
Ta Hwa University of Science and Technology,Hsinchu,http://www.tust.edu.tw
Tainan National University of the Arts,Tainan,http://www.tnnua.edu.tw
Tainan University of Technology,Tainan,http://www.tut.edu.tw
Taipei City University of Science and Technology,Taipei,http://www.tpcu.edu.tw
Taipei Medical University,Taipei,http://www.tmu.edu.tw
Taipei National University of the Arts,Taipei,http://www.tnua.edu.tw
Taipei University of Marine Technology,New Taipei City,http://www.tumt.edu.tw
Taiwan Hospitality and Tourism College,Shoufeng,http://www.tht.edu.tw/
Taiwan Shoufu University,Tainan,http://www.tsu.edu.tw
Tajen University,Pingtung,http://www.tajen.edu.tw
Takming University of Science and Technology,Taipei,http://www.takming.edu.tw
Tamkang University,New Taipei City,http://english.tku.edu.tw
Tatung Institute of Technology,Chiayi,http://www.ttc.edu.tw
Tatung University,Taipei,http://www.ttu.edu.tw
Toko University,Pu-Tzu,http://www.toko.edu.tw
TransWorld University,Toulin City,http://www.twu.edu.tw
Tung Fang Design University,Kaohsiung,http://www.tf.edu.tw
Tunghai University,Taichung,http://www.thu.edu.tw
Tungnan University,New Taipei City,http://www.tnu.edu.tw
Tzu Chi University,Hualien,http://www.tcu.edu.tw
Tzu Chi University of Science and Technology,Hualien,http://www.tcust.edu.tw
University of Kang Ning,Taipei,http://secretary.ukn.edu.tw/files/11-1002-1260.php?Lang=en
University of Taipei,Taipei,http://www.utaipei.edu.tw
Vanung University,Taoyuan,http://www.vnu.edu.tw
Wenzao Ursuline University of Languages,Kaoshiung,http://www.wtuc.edu.tw
WuFeng University,Chiayi,http://www.wfu.edu.tw
Yu Da University of Science and Technology,Chaochiao,http://www.ydu.edu.tw
Yuan-Ze University,Chung-Li,http://www.yzu.edu.tw
Yuanpei University of Medical Technology,Hsinchu,https://eng1.ypu.edu.tw
Dharma Drum Institute of Liberal Arts,New Taipei City,http://www.dila.edu.tw
