institute,city,url
Lucy University College,Dire Dawa,http://www.lucyuniversitycollege.edu.et
Madda Walabu University,Bale Robe,http://www.mwu.edu.et
Medco Bio Medical College,Addis Ababa,http://www.medcobiomed.net
Mekane Yesus Management and Leadership College,Addis Ababa,Webpage-Not-Found
Mekelle University,Mekelle,http://www.mu.edu.et
Microlink Information Technology College,Mekelle,http://www.microlinkmekelle.com
Mizan-Tepi University,Tepi,http://www.mtu.edu.et
Myungsung Medical College,Addis Ababa,http://mmc-edu.net
New Generation University College,Hargeisa,http://www.nguchc.com
New Millennium University College,Mekelle,Webpage-Not-Found
Oromia State University,Batu,https://osu.edu.et
Rift Valley University,Addis Ababa,http://riftvalleyuniversity.org
Samara University,Samara,http://www.su.edu.et
Sante Medical College,Addis Ababa,http://www.santemedicalcollege.edu.et
Sheba University College,Mekelle,http://www.suc.edu.et
Sri Sai College,Addis Ababa,http://www.srisaicollege.edu.et
Unity University,Gerji,http://www.uu.edu.et
Universal Medical College,Addis Ababa,http://www.universal-medicalcollege.com
University of Gondar,Gondar,http://www.uog.edu.et
Wachemo University,Hossana,http://www.wcu.edu.et
Wolaita Sodo University,Wolaita Sodo,http://www.wsu.edu.et
Woldia University,Woldia,http://www.wldu.edu.et
Wolkite University,Wolkite,http://www.wku.edu.et
Wollega University,Nekemte,http://www.wollegauniversity.edu.et
Wollo University,Dessie,http://www.wu.edu.et
