institute,city,url
Adi-Keih College of Arts and Social Sciences,Adi Keyh,Webpage-Not-Found
Asmara College of Health Sciences,Asmara,Webpage-Not-Found
College of Marine Sciences and Technology,Massawa,Webpage-Not-Found
Eritrea Institute of Technology,Asmara,http://www.eit.edu.er
Halhale College of Business and Economics,Halhale,Webpage-Not-Found
Hamelmalo Agricultural College,Hamelmalo,Webpage-Not-Found
Orotta School of Medicine and Dental Medicine,Asmara,Webpage-Not-Found
