institute,city,url
Open University of Mauritius,Réduit,https://www.open.ac.mu
Mahatma Gandhi Institute,Moka,https://www.mgirti.ac.mu
Mascareignes University,Rose Hill,http://www.udm.ac.mu
Mauritius Institute of Education,Réduit,http://www.mie.ac.mu
University of Mauritius,Réduit,http://www.uom.ac.mu
"University of Technology, Mauritius",Port Louis,http://www.utm.ac.mu
